trade_id,side,entry_id,level_snapshot,trend_mode_at_entry,exit_reason,horizon_bars,horizon_minutes,available,close_at_h,close_ret_pct_at_h,profitable_at_h,adverse_at_h,flat_at_h,max_favorable_pct_to_h,max_adverse_pct_to_h,min_close_ret_pct_to_h,max_close_ret_pct_to_h,ended_profit,ended_loss,pnl_abs,pnl_pct
474,short,Short1,1,0,OutsideStop Short1,192,2880,False,,,,,,,,,,False,True,-60.53200115946901,-4.5666422013623365
475,short,Short2,2,0,OutsideStop Short2,1,15,True,98954.32,0.1973273416018162,True,False,False,0.26421591453835147,0.05043874445952405,0.1973273416018162,0.1973273416018162,False,True,-171.89100006682233,-3.280135928762651
475,short,Short2,2,0,OutsideStop Short2,2,30,True,98918.11,0.23384777625248265,True,False,False,0.26421591453835147,0.05043874445952405,0.1973273416018162,0.23384777625248265,False,True,-171.89100006682233,-3.280135928762651
475,short,Short2,2,0,OutsideStop Short2,4,60,True,98859.99,0.29246604915764696,True,False,False,0.3789209416805644,0.05043874445952405,0.1973273416018162,0.29246604915764696,False,True,-171.89100006682233,-3.280135928762651
475,short,Short2,2,0,OutsideStop Short2,8,120,True,98911.8,0.24021187298391977,True,False,False,0.4303783450463991,0.05043874445952405,0.1973273416018162,0.4128695147361139,False,True,-171.89100006682233,-3.280135928762651
475,short,Short2,2,0,OutsideStop Short2,12,180,True,99345.91,-0.19761982782244836,False,True,False,0.4303783450463991,0.2249017321941754,-0.19761982782244836,0.4128695147361139,False,True,-171.89100006682233,-3.280135928762651
475,short,Short2,2,0,OutsideStop Short2,24,360,True,99772.23,-0.6275947435990137,False,True,False,0.4303783450463991,0.734564014492382,-0.6737571377984253,0.4128695147361139,False,True,-171.89100006682233,-3.280135928762651
475,short,Short2,2,0,OutsideStop Short2,48,720,True,101161.99,-2.02926939866952,False,True,False,0.4303783450463991,2.3954218039602004,-2.138054101277098,0.4128695147361139,False,True,-171.89100006682233,-3.280135928762651
475,short,Short2,2,0,OutsideStop Short2,96,1440,False,,,,,,,,,,False,True,-171.89100006682233,-3.280135928762651
475,short,Short2,2,0,OutsideStop Short2,192,2880,False,,,,,,,,,,False,True,-171.89100006682233,-3.280135928762651
476,short,Short3,3,0,OutsideStop Short3,1,15,True,101161.99,-0.2945822757301153,False,True,False,0.14423259002193226,0.3269225773971232,-0.2945822757301153,-0.2945822757301153,False,True,-82.99228722878874,-1.6072768477450428
476,short,Short3,3,0,OutsideStop Short3,2,30,True,101276.49,-0.40810050199842074,False,True,False,0.14423259002193226,0.4862446643955061,-0.40810050199842074,-0.2945822757301153,False,True,-82.99228722878874,-1.6072768477450428
476,short,Short3,3,0,OutsideStop Short3,4,60,True,101524.89,-0.6543706103394165,False,True,False,0.14423259002193226,0.8349389470227823,-0.6543706103394165,-0.2945822757301153,False,True,-82.99228722878874,-1.6072768477450428
476,short,Short3,3,0,OutsideStop Short3,8,120,True,101317.47,-0.4487291213213451,False,True,False,0.14423259002193226,0.8349389470227823,-0.6543706103394165,-0.1608786251227734,False,True,-82.99228722878874,-1.6072768477450428
476,short,Short3,3,0,OutsideStop Short3,12,180,True,101204.19,-0.33642043423249834,False,True,False,0.14423259002193226,0.8349389470227823,-0.6543706103394165,-0.1608786251227734,False,True,-82.99228722878874,-1.6072768477450428
476,short,Short3,3,0,OutsideStop Short3,24,360,False,,,,,,,,,,False,True,-82.99228722878874,-1.6072768477450428
476,short,Short3,3,0,OutsideStop Short3,48,720,False,,,,,,,,,,False,True,-82.99228722878874,-1.6072768477450428
476,short,Short3,3,0,OutsideStop Short3,96,1440,False,,,,,,,,,,False,True,-82.99228722878874,-1.6072768477450428
476,short,Short3,3,0,OutsideStop Short3,192,2880,False,,,,,,,,,,False,True,-82.99228722878874,-1.6072768477450428
477,short,Short1,1,0,OutsideStop Short1,1,15,True,102830.06,0.2175068830278848,True,False,False,0.2242994245455947,0.11817081514670659,0.2175068830278848,0.2175068830278848,True,False,2.340153914601747,0.2277571792188792
477,short,Short1,1,0,OutsideStop Short1,2,30,True,102693.57,0.3499517389925155,True,False,False,0.498844249060763,0.11817081514670659,0.2175068830278848,0.3499517389925155,True,False,2.340153914601747,0.2277571792188792
477,short,Short1,1,0,OutsideStop Short1,4,60,False,,,,,,,,,,True,False,2.340153914601747,0.2277571792188792
477,short,Short1,1,0,OutsideStop Short1,8,120,False,,,,,,,,,,True,False,2.340153914601747,0.2277571792188792
477,short,Short1,1,0,OutsideStop Short1,12,180,False,,,,,,,,,,True,False,2.340153914601747,0.2277571792188792
477,short,Short1,1,0,OutsideStop Short1,24,360,False,,,,,,,,,,True,False,2.340153914601747,0.2277571792188792
477,short,Short1,1,0,OutsideStop Short1,48,720,False,,,,,,,,,,True,False,2.340153914601747,0.2277571792188792
477,short,Short1,1,0,OutsideStop Short1,96,1440,False,,,,,,,,,,True,False,2.340153914601747,0.2277571792188792
477,short,Short1,1,0,OutsideStop Short1,192,2880,False,,,,,,,,,,True,False,2.340153914601747,0.2277571792188792
478,short,Short1,1,0,MFEProtect S1,1,15,True,103523.33,0.10171888609279423,True,False,False,0.2696645737466379,0.08753363207927824,0.10171888609279423,0.10171888609279423,True,False,2.595532732744978,0.2486948550502132
478,short,Short1,1,0,MFEProtect S1,2,30,True,103623.08,0.0054618052868327105,True,False,False,0.2696645737466379,0.2907108587829928,0.0054618052868327105,0.10171888609279423,True,False,2.595532732744978,0.2486948550502132
478,short,Short1,1,0,MFEProtect S1,4,60,True,102968.25,0.6373617975090728,True,False,False,0.9422193109749318,0.2907108587829928,0.0054618052868327105,0.8457499338504038,True,False,2.595532732744978,0.2486948550502132
478,short,Short1,1,0,MFEProtect S1,8,120,True,102915.58,0.6881874661411547,True,False,False,1.1654488899508044,0.2907108587829928,0.0054618052868327105,1.0281221213342961,True,False,2.595532732744978,0.2486948550502132
478,short,Short1,1,0,MFEProtect S1,12,180,True,103371.63,0.2481068475791548,True,False,False,1.1654488899508044,0.2907108587829928,0.0054618052868327105,1.0281221213342961,True,False,2.595532732744978,0.2486948550502132
478,short,Short1,1,0,MFEProtect S1,24,360,False,,,,,,,,,,True,False,2.595532732744978,0.2486948550502132
478,short,Short1,1,0,MFEProtect S1,48,720,False,,,,,,,,,,True,False,2.595532732744978,0.2486948550502132
478,short,Short1,1,0,MFEProtect S1,96,1440,False,,,,,,,,,,True,False,2.595532732744978,0.2486948550502132
478,short,Short1,1,0,MFEProtect S1,192,2880,False,,,,,,,,,,True,False,2.595532732744978,0.2486948550502132
479,short,Short1,1,0,NoProgress S1,1,15,True,103930.71,-0.27968704228951147,False,True,False,0.08874879825365746,0.29575213786380355,-0.27968704228951147,-0.27968704228951147,False,True,-1.91649572733872,-0.1204442850256448
479,short,Short1,1,0,NoProgress S1,2,30,True,103797.95,-0.15159082076139363,False,True,False,0.08874879825365746,0.44302998702056395,-0.27968704228951147,-0.15159082076139363,False,True,-1.91649572733872,-0.1204442850256448
479,short,Short1,1,0,NoProgress S1,4,60,True,103651.52,-0.010304818062079057,False,True,False,0.08874879825365746,0.44302998702056395,-0.27968704228951147,-0.010304818062079057,False,True,-1.91649572733872,-0.1204442850256448
479,short,Short1,1,0,NoProgress S1,8,120,True,103888.88,-0.23932650487974438,False,True,False,0.08874879825365746,0.44302998702056395,-0.34654292651430385,-0.010304818062079057,False,True,-1.91649572733872,-0.1204442850256448
479,short,Short1,1,0,NoProgress S1,12,180,True,103744.88,-0.10038513775072477,False,True,False,0.2651850370954119,0.44302998702056395,-0.34654292651430385,0.16353591885205354,False,True,-1.91649572733872,-0.1204442850256448
479,short,Short1,1,0,NoProgress S1,24,360,True,103652.07,-0.010835496894867624,False,True,False,0.2651850370954119,0.44302998702056395,-0.34654292651430385,0.19866685758239688,False,True,-1.91649572733872,-0.1204442850256448
479,short,Short1,1,0,NoProgress S1,48,720,True,103147.81,0.47571015441403297,True,False,False,0.6131849182233517,0.44302998702056395,-0.34654292651430385,0.4844325846837916,False,True,-1.91649572733872,-0.1204442850256448
479,short,Short1,1,0,NoProgress S1,96,1440,True,103765.79,-0.12056058210256904,False,True,False,0.6131849182233517,1.296525578140828,-1.1276346274306626,0.5358022956973296,False,True,-1.91649572733872,-0.1204442850256448
479,short,Short1,1,0,NoProgress S1,192,2880,False,,,,,,,,,,False,True,-1.91649572733872,-0.1204442850256448
480,short,Short1,1,0,TP S1,1,15,True,104727.97,0.6867851026341798,True,False,False,0.7459398665935851,0.2349879850776019,0.6867851026341798,0.6867851026341798,True,False,97.74190722933194,4.198669170149261
480,short,Short1,1,0,TP S1,2,30,True,104467.99,0.933323344605419,True,False,False,1.2321791295013291,0.2349879850776019,0.6867851026341798,0.933323344605419,True,False,97.74190722933194,4.198669170149261
480,short,Short1,1,0,TP S1,4,60,True,104291.98,1.1002330913911673,True,False,False,1.3034341625874093,0.2349879850776019,0.6867851026341798,1.1002330913911673,True,False,97.74190722933194,4.198669170149261
480,short,Short1,1,0,TP S1,8,120,True,104517.94,0.8859559117780358,True,False,False,1.3034341625874093,0.2349879850776019,0.6867851026341798,1.1002330913911673,True,False,97.74190722933194,4.198669170149261
480,short,Short1,1,0,TP S1,12,180,True,104332.2,1.0620925879213483,True,False,False,1.3034341625874093,0.2349879850776019,0.6867851026341798,1.115870508154393,True,False,97.74190722933194,4.198669170149261
480,short,Short1,1,0,TP S1,24,360,True,104159.07,1.2262712394810027,True,False,False,1.732728193437403,0.2349879850776019,0.6867851026341798,1.6019580435495895,True,False,97.74190722933194,4.198669170149261
480,short,Short1,1,0,TP S1,48,720,False,,,,,,,,,,True,False,97.74190722933194,4.198669170149261
480,short,Short1,1,0,TP S1,96,1440,False,,,,,,,,,,True,False,97.74190722933194,4.198669170149261
480,short,Short1,1,0,TP S1,192,2880,False,,,,,,,,,,True,False,97.74190722933194,4.198669170149261
481,short,Short1,1,0,MFEProtect S1,1,15,True,105336.09,-0.16636373474079313,False,True,False,0.06598445014955089,0.3586495924254943,-0.16636373474079313,-0.16636373474079313,True,False,1.6748225182391825,0.1039866960997448
481,short,Short1,1,0,MFEProtect S1,2,30,True,105457.84,-0.28213844011200084,False,True,False,0.06598445014955089,0.3586495924254943,-0.28213844011200084,-0.16636373474079313,True,False,1.6748225182391825,0.1039866960997448
481,short,Short1,1,0,MFEProtect S1,4,60,True,105427.78,-0.25355373667497183,False,True,False,0.06598445014955089,0.493395183810294,-0.33934588385025055,-0.16636373474079313,True,False,1.6748225182391825,0.1039866960997448
481,short,Short1,1,0,MFEProtect S1,8,120,True,105818.62,-0.6252119366526365,False,True,False,0.06598445014955089,0.7786716652177796,-0.6286352544295326,-0.16636373474079313,True,False,1.6748225182391825,0.1039866960997448
481,short,Short1,1,0,MFEProtect S1,12,180,True,104317.41,0.8023210855264584,True,False,False,1.1155641713279254,0.7786716652177796,-0.6286352544295326,0.8023210855264584,True,False,1.6748225182391825,0.1039866960997448
481,short,Short1,1,0,MFEProtect S1,24,360,True,104221.83,0.8932101725028785,True,False,False,1.7833869050867965,0.7786716652177796,-0.6286352544295326,1.419611845212032,True,False,1.6748225182391825,0.1039866960997448
481,short,Short1,1,0,MFEProtect S1,48,720,False,,,,,,,,,,True,False,1.6748225182391825,0.1039866960997448
481,short,Short1,1,0,MFEProtect S1,96,1440,False,,,,,,,,,,True,False,1.6748225182391825,0.1039866960997448
481,short,Short1,1,0,MFEProtect S1,192,2880,False,,,,,,,,,,True,False,1.6748225182391825,0.1039866960997448
482,short,Short1,1,0,MFEProtect S1,1,15,True,105723.0,-0.3090307160649175,False,True,False,0.0,0.3442688137427498,-0.3090307160649175,-0.3090307160649175,True,False,5.602311511401222,0.2637651705165167
482,short,Short1,1,0,MFEProtect S1,2,30,True,105392.23,0.004800882451527766,True,False,False,0.05047568111096319,0.3442688137427498,-0.3090307160649175,0.004800882451527766,True,False,5.602311511401222,0.2637651705165167
482,short,Short1,1,0,MFEProtect S1,4,60,True,105426.39,-0.027609818051299584,False,True,False,0.07530554153716415,0.3442688137427498,-0.3090307160649175,0.004800882451527766,True,False,5.602311511401222,0.2637651705165167
482,short,Short1,1,0,MFEProtect S1,8,120,True,105447.53,-0.047667259755934666,False,True,False,0.3615083461823255,0.3442688137427498,-0.3090307160649175,0.34961050706331376,True,False,5.602311511401222,0.2637651705165167
482,short,Short1,1,0,MFEProtect S1,12,180,True,105677.64,-0.2659935563808169,False,True,False,0.3615083461823255,0.41054186497585626,-0.3090307160649175,0.34961050706331376,True,False,5.602311511401222,0.2637651705165167
482,short,Short1,1,0,MFEProtect S1,24,360,True,106649.89,-1.188455604503691,False,True,False,0.3615083461823255,1.3209922190599097,-1.188455604503691,0.34961050706331376,True,False,5.602311511401222,0.2637651705165167
482,short,Short1,1,0,MFEProtect S1,48,720,True,104944.51,0.42959358822224347,True,False,False,0.4719001788376109,1.381420717743322,-1.188455604503691,0.42959358822224347,True,False,5.602311511401222,0.2637651705165167
482,short,Short1,1,0,MFEProtect S1,96,1440,False,,,,,,,,,,True,False,5.602311511401222,0.2637651705165167
482,short,Short1,1,0,MFEProtect S1,192,2880,False,,,,,,,,,,True,False,5.602311511401222,0.2637651705165167
483,short,Short1,1,0,NoProgress S1,1,15,True,106701.57,-0.07521944240636014,False,True,False,0.2004382423523463,0.2000443250729269,-0.07521944240636014,-0.07521944240636014,False,True,-38.64965677984256,-1.5069829192282724
483,short,Short1,1,0,NoProgress S1,2,30,True,106730.61,-0.10245600858440618,False,True,False,0.2004382423523463,0.2000443250729269,-0.10245600858440618,-0.07521944240636014,False,True,-38.64965677984256,-1.5069829192282724
483,short,Short1,1,0,NoProgress S1,4,60,True,106472.47,0.13965305454243238,True,False,False,0.2004382423523463,0.6552438784082447,-0.26985209437846436,0.13965305454243238,False,True,-38.64965677984256,-1.5069829192282724
483,short,Short1,1,0,NoProgress S1,8,120,True,106326.7,0.2763704874548134,True,False,False,0.4588948725757312,0.6552438784082447,-0.26985209437846436,0.28436138083763884,False,True,-38.64965677984256,-1.5069829192282724
483,short,Short1,1,0,NoProgress S1,12,180,True,106887.37,-0.2494809436419665,False,True,False,0.642966789865853,0.6552438784082447,-0.26985209437846436,0.28436138083763884,False,True,-38.64965677984256,-1.5069829192282724
483,short,Short1,1,0,NoProgress S1,24,360,True,106420.24,0.18863948193499347,True,False,False,0.642966789865853,0.6552438784082447,-0.3551164274103735,0.28436138083763884,False,True,-38.64965677984256,-1.5069829192282724
483,short,Short1,1,0,NoProgress S1,48,720,True,106765.34,-0.135029216000504,False,True,False,0.642966789865853,1.2789931324273995,-1.2346117856110839,0.28436138083763884,False,True,-38.64965677984256,-1.5069829192282724
483,short,Short1,1,0,NoProgress S1,96,1440,True,108252.69,-1.5300122292557283,False,True,False,0.642966789865853,3.023437046438256,-2.7137055170084468,0.453802084891608,False,True,-38.64965677984256,-1.5069829192282724
483,short,Short1,1,0,NoProgress S1,192,2880,False,,,,,,,,,,False,True,-38.64965677984256,-1.5069829192282724
484,short,Short1,1,0,NoProgress S1,1,15,True,109643.99,-0.05232389164191442,False,True,False,0.22812085231183787,0.15676179534642964,-0.05232389164191442,-0.05232389164191442,False,True,-20.448526022709647,-1.6004004705079566
484,short,Short1,1,0,NoProgress S1,2,30,True,109967.68,-0.3476974613239925,False,True,False,0.22812085231183787,0.5400657835603252,-0.3476974613239925,-0.05232389164191442,False,True,-20.448526022709647,-1.6004004705079566
484,short,Short1,1,0,NoProgress S1,4,60,True,109345.65,0.21991729832054885,True,False,False,0.37347614878272023,0.5400657835603252,-0.3476974613239925,0.21991729832054885,False,True,-20.448526022709647,-1.6004004705079566
484,short,Short1,1,0,NoProgress S1,8,120,True,109823.69,-0.21630371947678473,False,True,False,0.37347614878272023,0.9034403369388542,-0.47852544082696014,0.21991729832054885,False,True,-20.448526022709647,-1.6004004705079566
484,short,Short1,1,0,NoProgress S1,12,180,True,110462.53,-0.7992579388091503,False,True,False,0.37347614878272023,1.273248155683208,-0.7992579388091503,0.21991729832054885,False,True,-20.448526022709647,-1.6004004705079566
484,short,Short1,1,0,NoProgress S1,24,360,True,111426.48,-1.6788815060958528,False,True,False,0.37347614878272023,2.092727535698925,-2.0022420614189906,0.21991729832054885,False,True,-20.448526022709647,-1.6004004705079566
484,short,Short1,1,0,NoProgress S1,48,720,True,110675.3,-0.9934148000691811,False,True,False,0.37347614878272023,2.092727535698925,-2.0022420614189906,0.21991729832054885,False,True,-20.448526022709647,-1.6004004705079566
484,short,Short1,1,0,NoProgress S1,96,1440,True,111368.97,-1.626402486069245,False,True,False,0.37347614878272023,2.1839795267033035,-2.109828158813154,0.21991729832054885,False,True,-20.448526022709647,-1.6004004705079566
484,short,Short1,1,0,NoProgress S1,192,2880,False,,,,,,,,,,False,True,-20.448526022709647,-1.6004004705079566
485,short,Short2,2,0,Exit S2,1,15,True,111008.0,-0.11547623213428171,False,True,False,0.03289142600700899,0.27584786285997986,-0.11547623213428171,-0.11547623213428171,False,True,-0.6844092409108982,0.0220647599803447
485,short,Short2,2,0,Exit S2,2,30,True,110835.55,0.04005232325120511,True,False,False,0.17351196735640903,0.27584786285997986,-0.11547623213428171,0.04005232325120511,False,True,-0.6844092409108982,0.0220647599803447
485,short,Short2,2,0,Exit S2,4,60,True,110606.07,0.24701487987549564,True,False,False,0.3622836804775287,0.27584786285997986,-0.11547623213428171,0.24701487987549564,False,True,-0.6844092409108982,0.0220647599803447
485,short,Short2,2,0,Exit S2,8,120,True,111045.45,-0.14925149684397176,False,True,False,0.37706543184179636,0.27584786285997986,-0.14925149684397176,0.24701487987549564,False,True,-0.6844092409108982,0.0220647599803447
485,short,Short2,2,0,Exit S2,12,180,True,110409.09,0.4246664591148974,True,False,False,0.44958529927319596,0.27584786285997986,-0.14925149684397176,0.4246664591148974,False,True,-0.6844092409108982,0.0220647599803447
485,short,Short2,2,0,Exit S2,24,360,True,110981.97,-0.09200039393952864,False,True,False,0.5476553202219817,0.4024532476382483,-0.14925149684397176,0.4246664591148974,False,True,-0.6844092409108982,0.0220647599803447
485,short,Short2,2,0,Exit S2,48,720,True,111502.31,-0.5612826700153839,False,True,False,0.5476553202219817,0.9920999249999671,-0.7846593739752494,0.4246664591148974,False,True,-0.6844092409108982,0.0220647599803447
485,short,Short2,2,0,Exit S2,96,1440,True,110855.47,0.022086948804822537,True,False,False,0.5476553202219817,0.9920999249999671,-0.9188134627754252,0.4246664591148974,False,True,-0.6844092409108982,0.0220647599803447
485,short,Short2,2,0,Exit S2,192,2880,False,,,,,,,,,,False,True,-0.6844092409108982,0.0220647599803447
486,long,Long1,1,0,MFEProtect L1,1,15,True,107423.22,0.09773726445425623,True,False,False,0.15525772717484082,0.4127160756228673,0.09773726445425623,0.09773726445425623,True,False,5.275529988428156,0.251019560218646
486,long,Long1,1,0,MFEProtect L1,2,30,True,107238.1,-0.0747588971986346,False,True,False,0.15525772717484082,0.4127160756228673,-0.0747588971986346,0.09773726445425623,True,False,5.275529988428156,0.251019560218646
486,long,Long1,1,0,MFEProtect L1,4,60,True,107366.68,0.04505288146021691,True,False,False,0.3377801350431003,0.4127160756228673,-0.0747588971986346,0.1689552940303818,True,False,5.275529988428156,0.251019560218646
486,long,Long1,1,0,MFEProtect L1,8,120,True,107479.24,0.1499371076683742,True,False,False,0.5193241452788184,0.4127160756228673,-0.0747588971986346,0.3818453007981004,True,False,5.275529988428156,0.251019560218646
486,long,Long1,1,0,MFEProtect L1,12,180,True,107803.84,0.4524017472131714,True,False,False,0.5421068330079296,0.4127160756228673,-0.0747588971986346,0.5186066536816192,True,False,5.275529988428156,0.251019560218646
486,long,Long1,1,0,MFEProtect L1,24,360,True,108235.68,0.8547933982945732,True,False,False,1.1778043881227,0.4127160756228673,-0.0747588971986346,1.0913326735516593,True,False,5.275529988428156,0.251019560218646
486,long,Long1,1,0,MFEProtect L1,48,720,False,,,,,,,,,,True,False,5.275529988428156,0.251019560218646
486,long,Long1,1,0,MFEProtect L1,96,1440,False,,,,,,,,,,True,False,5.275529988428156,0.251019560218646
486,long,Long1,1,0,MFEProtect L1,192,2880,False,,,,,,,,,,True,False,5.275529988428156,0.251019560218646
487,long,Long1,1,0,Exit L1,1,15,True,107933.01,0.15874807005145097,True,False,False,0.2537909024280657,0.010662391564225032,0.15874807005145097,0.15874807005145097,True,False,6.478292525254863,0.2999442381976358
487,long,Long1,1,0,Exit L1,2,30,True,108017.03,0.2367162283826607,True,False,False,0.28621422368601845,0.010662391564225032,0.15874807005145097,0.2367162283826607,True,False,6.478292525254863,0.2999442381976358
487,long,Long1,1,0,Exit L1,4,60,True,107443.9,-0.29513202898908686,False,True,False,0.3419574666157643,0.4413988835019149,-0.29513202898908686,0.2367162283826607,True,False,6.478292525254863,0.2999442381976358
487,long,Long1,1,0,Exit L1,8,120,True,107656.22,-0.0981051380478104,False,True,False,0.3419574666157643,0.5158964287391283,-0.3771739818344,0.2367162283826607,True,False,6.478292525254863,0.2999442381976358
487,long,Long1,1,0,Exit L1,12,180,True,107928.8,0.15484131039213977,True,False,False,0.3419574666157643,0.5158964287391283,-0.3771739818344,0.2367162283826607,True,False,6.478292525254863,0.2999442381976358
487,long,Long1,1,0,Exit L1,24,360,True,108103.98,0.317403342961331,True,False,False,0.48880894312036327,0.5158964287391283,-0.3771739818344,0.44846074597395535,True,False,6.478292525254863,0.2999442381976358
487,long,Long1,1,0,Exit L1,48,720,True,107260.0,-0.4657859723015356,False,True,False,0.48880894312036327,0.9771167816763565,-0.8184058304815278,0.44846074597395535,True,False,6.478292525254863,0.2999442381976358
487,long,Long1,1,0,Exit L1,96,1440,True,109004.19,1.1527724909184078,True,False,False,1.4272664356265328,1.0776532048328036,-0.9873987049602184,1.3029275456622136,True,False,6.478292525254863,0.2999442381976358
487,long,Long1,1,0,Exit L1,192,2880,True,109434.79,1.5523569824373862,True,False,False,2.4686637972553194,1.0776532048328036,-0.9873987049602184,2.1646603615339544,True,False,6.478292525254863,0.2999442381976358
488,long,Long1,1,0,MFEProtect L1,1,15,True,107178.42,0.1337970934984778,True,False,False,0.2041758034575665,0.12632291747734825,0.1337970934984778,0.1337970934984778,False,True,-0.647587897016988,0.0096416870672744
488,long,Long1,1,0,MFEProtect L1,2,30,True,107352.38,0.29632305107822887,True,False,False,0.34081308384408604,0.12632291747734825,0.1337970934984778,0.29632305107822887,False,True,-0.647587897016988,0.0096416870672744
488,long,Long1,1,0,MFEProtect L1,4,60,True,107329.12,0.27459188429674874,True,False,False,0.34438200289418835,0.12632291747734825,0.1337970934984778,0.29632305107822887,False,True,-0.647587897016988,0.0096416870672744
488,long,Long1,1,0,MFEProtect L1,8,120,True,107306.5,0.2534586515969828,True,False,False,0.5048338766280659,0.12632291747734825,0.1337970934984778,0.43026028537711536,False,True,-0.647587897016988,0.0096416870672744
488,long,Long1,1,0,MFEProtect L1,12,180,True,107863.63,0.7739696124293927,True,False,False,0.8302968714687361,0.12632291747734825,0.1337970934984778,0.7739696124293927,False,True,-0.647587897016988,0.0096416870672744
488,long,Long1,1,0,MFEProtect L1,24,360,True,108008.01,0.9088598041709695,True,False,False,1.226297402508943,0.12632291747734825,0.1337970934984778,1.1679427732238734,False,True,-0.647587897016988,0.0096416870672744
488,long,Long1,1,0,MFEProtect L1,48,720,True,107940.01,0.8453293079912605,True,False,False,1.3541338406305683,0.12632291747734825,0.1337970934984778,1.3002543742381523,False,True,-0.647587897016988,0.0096416870672744
488,long,Long1,1,0,MFEProtect L1,96,1440,False,,,,,,,,,,False,True,-0.647587897016988,0.0096416870672744
488,long,Long1,1,0,MFEProtect L1,192,2880,False,,,,,,,,,,False,True,-0.647587897016988,0.0096416870672744
489,long,Long1,1,0,NoProgress L1,1,15,True,106484.35,0.17000360194661113,True,False,False,0.2512425963252635,0.11493492743381159,0.17000360194661113,0.17000360194661113,False,True,-24.93137965964922,-1.9947672530091445
489,long,Long1,1,0,NoProgress L1,2,30,True,106352.34,0.04582157730643743,True,False,False,0.2787769335816578,0.11493492743381159,0.04582157730643743,0.17000360194661113,False,True,-24.93137965964922,-1.9947672530091445
489,long,Long1,1,0,NoProgress L1,4,60,True,105837.13,-0.4388373191018924,False,True,False,0.2955120159114034,0.4691843542878162,-0.4388373191018924,0.17000360194661113,False,True,-24.93137965964922,-1.9947672530091445
489,long,Long1,1,0,NoProgress L1,8,120,True,105731.74,-0.5379778658546219,False,True,False,0.2955120159114034,0.6249363262571577,-0.5885217654373665,0.17000360194661113,False,True,-24.93137965964922,-1.9947672530091445
489,long,Long1,1,0,NoProgress L1,12,180,True,106180.0,-0.11629894482436676,False,True,False,0.2955120159114034,0.6249363262571577,-0.5885217654373665,0.17000360194661113,False,True,-24.93137965964922,-1.9947672530091445
489,long,Long1,1,0,NoProgress L1,24,360,True,105589.75,-0.6715480929484818,False,True,False,0.2955120159114034,0.9226119559604917,-0.6715480929484818,0.17000360194661113,False,True,-24.93137965964922,-1.9947672530091445
489,long,Long1,1,0,NoProgress L1,48,720,True,106083.42,-0.2071519100523722,False,True,False,0.2955120159114034,1.6021371988896378,-1.2827783961845918,0.17000360194661113,False,True,-24.93137965964922,-1.9947672530091445
489,long,Long1,1,0,NoProgress L1,96,1440,True,104183.15,-1.9947390319596914,False,True,False,0.2955120159114034,2.4429269254492985,-2.262274580839807,0.17000360194661113,False,True,-24.93137965964922,-1.9947672530091445
489,long,Long1,1,0,NoProgress L1,192,2880,False,,,,,,,,,,False,True,-24.93137965964922,-1.9947672530091445
490,long,Long1,1,0,MFEProtect L1,1,15,True,104283.64,0.09642631372934751,True,False,False,0.2596100445388605,0.11335802957827865,0.09642631372934751,0.09642631372934751,True,False,2.650119571807603,0.2523247994542066
490,long,Long1,1,0,MFEProtect L1,2,30,True,104723.47,0.518596187983511,True,False,False,0.6012006928565685,0.11335802957827865,0.09642631372934751,0.518596187983511,True,False,2.650119571807603,0.2523247994542066
490,long,Long1,1,0,MFEProtect L1,4,60,True,104891.99,0.6803497455155627,True,False,False,0.7014951933699961,0.11335802957827865,0.09642631372934751,0.6803497455155627,True,False,2.650119571807603,0.2523247994542066
490,long,Long1,1,0,MFEProtect L1,8,120,True,104640.5,0.43895761292753743,True,False,False,0.7734357887712855,0.11335802957827865,0.09642631372934751,0.6803497455155627,True,False,2.650119571807603,0.2523247994542066
490,long,Long1,1,0,MFEProtect L1,12,180,False,,,,,,,,,,True,False,2.650119571807603,0.2523247994542066
490,long,Long1,1,0,MFEProtect L1,24,360,False,,,,,,,,,,True,False,2.650119571807603,0.2523247994542066
490,long,Long1,1,0,MFEProtect L1,48,720,False,,,,,,,,,,True,False,2.650119571807603,0.2523247994542066
490,long,Long1,1,0,MFEProtect L1,96,1440,False,,,,,,,,,,True,False,2.650119571807603,0.2523247994542066
490,long,Long1,1,0,MFEProtect L1,192,2880,False,,,,,,,,,,True,False,2.650119571807603,0.2523247994542066
491,long,Long1,1,0,MFEProtect L1,1,15,True,103855.04,-0.17540785522301983,False,True,False,0.1595866414744745,0.33728213270729723,-0.17540785522301983,-0.17540785522301983,True,False,3.227574608717562,0.2994111836372992
491,long,Long1,1,0,MFEProtect L1,2,30,True,103802.36,-0.2260434287511437,False,True,False,0.1595866414744745,0.4003651374652963,-0.2260434287511437,-0.17540785522301983,True,False,3.227574608717562,0.2994111836372992
491,long,Long1,1,0,MFEProtect L1,4,60,True,103969.9,-0.06500538795952693,False,True,False,0.1595866414744745,0.4003651374652963,-0.2260434287511437,-0.05003002281964708,True,False,3.227574608717562,0.2994111836372992
491,long,Long1,1,0,MFEProtect L1,8,120,True,104048.79,0.01082301742456604,True,False,False,0.24525764885037493,0.4686097411193814,-0.23125308722726778,0.11624651219612758,True,False,3.227574608717562,0.2994111836372992
