trade_id,side,entry_id,level_snapshot,trend_mode_at_entry,exit_reason,entry_time,exit_time,entry_price,exit_price,bars_held,hold_minutes,pnl_abs,pnl_pct,ended_profit,ended_loss,mfe_abs_trade,mae_abs_trade,mfe_pct_trade,mae_pct_trade,max_favorable_pct_path,max_adverse_pct_path,bar_of_max_favorable,bar_of_max_adverse,minutes_to_max_favorable,minutes_to_max_adverse,first_move,first_adverse_bar,first_favorable_bar,first_material_adverse_bar,first_material_favorable_bar,first_adverse_minutes,first_favorable_minutes,first_material_adverse_minutes,first_material_favorable_minutes,underwater_bars,underwater_minutes,underwater_ratio,max_consecutive_underwater_bars,max_consecutive_underwater_minutes,avg_underwater_close_pct
614,short,Short1,1,0,MFEProtect S1,2025-11-28 09:00:00,2025-11-28 16:30:00,91673.96,91578.04,30,450,0.9947674781576912,0.104741267666375,True,False,712.4400000000023,-1418.0399999999936,0.7771454402100687,-1.5468296558804633,0.7771454402100687,1.5468296558804633,29,21,450,330,same_bar,0,0.0,18.0,8.0,15,15.0,285.0,135.0,12,180,0.4,11,165,-0.6618782476506898
615,long,Long3,3,0,MFEProtect L3,2025-12-01 04:30:00,2025-12-01 11:45:00,85895.28,86149.12,29,435,14.899361680154913,0.2955226410578104,True,False,1042.729999999996,-291.27999999999884,1.2139549460692087,-0.3391106007221803,1.2139549460692087,0.33911060072218036,17,1,270,30,same_bar,0,0.0,,8.0,15,15.0,,135.0,3,45,0.10344827586206896,2,30,-0.1470084658124778
616,long,Long1,1,0,OutsideStop Long1,2025-12-01 01:00:00,2025-12-01 15:45:00,87411.84,84677.84,59,885,-45.8159810380185,-3.127722743280548,False,True,338.1500000000088,-3589.0800000000017,0.3868469076958095,-4.105942627451844,0.38684690769580954,4.105942627451844,0,58,15,885,same_bar,0,0.0,5.0,,15,15.0,90.0,,58,870,0.9830508474576272,57,855,-1.3567267633151336
617,long,Long2,2,0,OutsideStop Long2,2025-12-01 01:00:00,2025-12-01 15:45:00,87411.84,84677.84,59,885,-183.2573203588664,-3.127722743280548,False,True,338.1500000000088,-3589.0800000000017,0.3868469076958095,-4.105942627451844,0.38684690769580954,4.105942627451844,0,58,15,885,same_bar,0,0.0,5.0,,15,15.0,90.0,,58,870,0.9830508474576272,57,855,-1.3567267633151336
618,short,Short1,1,0,MFEProtect S1,2025-12-02 17:30:00,2025-12-02 21:30:00,91723.42,91477.75,16,240,3.309229442546844,0.2685571081492366,True,False,1002.5500000000028,-584.2299999999959,1.093014194193809,-0.6369474666339261,1.093014194193809,0.6369474666339261,11,7,180,120,same_bar,0,0.0,2.0,10.0,15,15.0,45.0,165.0,8,120,0.5,8,120,-0.2608507728996595
619,short,Short1,1,0,MFEProtect S1,2025-12-03 02:15:00,2025-12-03 14:15:00,92806.73,92540.09,48,720,3.58781443887815,0.2881345803748436,True,False,1109.729999999996,-1151.8500000000058,1.195743024239725,-1.241127663909725,1.195743024239725,1.241127663909725,46,15,705,240,same_bar,0,0.0,7.0,1.0,15,15.0,120.0,30.0,39,585,0.8125,19,285,-0.31727114440836274
620,short,Short2,2,0,MFEProtect S2,2025-12-03 02:15:00,2025-12-03 14:15:00,92806.73,92540.09,48,720,14.35074064649268,0.2881345803748436,True,False,1109.729999999996,-1151.8500000000058,1.195743024239725,-1.241127663909725,1.195743024239725,1.241127663909725,46,15,705,240,same_bar,0,0.0,7.0,1.0,15,15.0,120.0,30.0,39,585,0.8125,19,285,-0.31727114440836274
621,short,Short1,1,0,MFEProtect S1,2025-12-03 22:00:00,2025-12-04 01:00:00,93688.96,93691.85,12,180,-0.5583846247266088,-0.0030845799287804,False,True,1019.1399999999994,-461.0399999999936,1.0877909200827924,-0.492096400685837,1.0877909200827924,0.49209640068583704,9,2,150,45,same_bar,0,0.0,,7.0,15,15.0,,120.0,3,45,0.25,2,30,-0.06246200192636664
622,long,Long1,1,0,MFEProtect L1,2025-12-05 14:45:00,2025-12-05 15:45:00,90287.7,90459.32,4,60,4.400167257082061,0.1900812624532566,True,False,1190.9700000000012,-29.45999999999185,1.3190833302875156,-0.0326290292033043,1.3190833302875156,0.032629029203304384,0,3,15,60,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
623,long,Long1,1,0,Exit L1,2025-12-05 19:00:00,2025-12-06 19:15:00,89123.55,89390.86056,97,1455,3.7696416191122673,0.2999325767431893,True,False,1166.4199999999985,-221.9499999999971,1.3087674357675363,-0.2490363097071392,1.3087674357675363,0.24903630970713925,76,11,1155,180,same_bar,0,0.0,,1.0,15,15.0,,30.0,3,45,0.030927835051546393,1,15,-0.06844431129594541
624,long,Long1,1,0,MFEProtect L1,2025-12-06 23:30:00,2025-12-07 07:30:00,89098.02,89256.11,32,480,2.020415633991622,0.1774337970697814,True,False,701.9400000000023,-8.490000000005239,0.7878289551215643,-0.0095288312804316,0.7878289551215643,0.00952883128043164,17,0,270,15,same_bar,0,0.0,,3.0,15,15.0,,60.0,0,0,0.0,0,0,0.0
625,long,Long1,1,0,TP L1,2025-12-07 13:30:00,2025-12-08 09:00:00,88965.39,92077.83,78,1170,98.9439501142521,3.498484073413266,True,False,3321.7599999999948,-1246.1100000000006,3.7337665804646,-1.4006682823511487,3.7337665804645996,1.4006682823511487,77,3,1170,60,same_bar,0,0.0,2.0,8.0,15,15.0,45.0,135.0,7,105,0.08974358974358974,7,105,-0.4895579537808376
626,short,Short1,1,0,Exit S1,2025-12-09 16:15:00,2025-12-10 19:00:00,93376.75,93096.67966,107,1605,3.799882355304263,0.3008381620299039,True,False,1813.6000000000056,-1212.2400000000052,1.942239369007816,-1.2982246651334568,1.9422393690078161,1.2982246651334568,92,2,1395,45,adverse,0,15.0,0.0,15.0,15,240.0,15.0,240.0,15,225,0.14018691588785046,15,225,-0.6082520541783701
627,short,Short1,1,0,TP S1,2025-12-10 20:15:00,2025-12-11 14:45:00,93579.41,89545.27,74,1110,61.55729202927978,4.505140249172279,True,False,4318.779999999999,-248.9499999999971,4.615096419180244,-0.2660307433013278,4.615096419180244,0.2660307433013278,73,0,1110,15,same_bar,0,0.0,,1.0,15,15.0,,30.0,1,15,0.013513513513513514,1,15,-0.12512367838182215
628,short,Short1,1,0,TP S1,2025-12-11 21:30:00,2025-12-12 16:30:00,93174.33,89652.04,76,1140,108.29089439386811,3.928845344735055,True,False,3694.3300000000017,-71.75999999999476,3.9649654577607394,-0.0770169208622104,3.9649654577607394,0.0770169208622104,75,0,1140,15,same_bar,0,0.0,,2.0,15,15.0,,45.0,0,0,0.0,0,0,0.0
629,long,Long1,1,0,MFEProtect L1,2025-12-14 14:45:00,2025-12-15 02:45:00,89118.06999999999,89321.82,48,720,5.608002066685476,0.2286292779904331,True,False,934.570000000007,-1540.709999999992,1.0486874323018969,-1.7288413000864942,1.0486874323018969,1.7288413000864942,45,34,690,525,same_bar,0,0.0,7.0,44.0,15,15.0,120.0,675.0,42,630,0.875,37,555,-0.5461499932991432
630,long,Long2,2,0,MFEProtect L2,2025-12-15 18:30:00,2025-12-15 19:00:00,85757.62,85976.51,2,30,12.748056153999883,0.2552426245038042,True,False,802.7799999999988,-49.629999999990105,0.9361034039890552,-0.0578724083060958,0.9361034039890553,0.057872408306095836,1,0,30,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
631,long,Long1,1,0,Exit L1,2025-12-15 15:30:00,2025-12-16 15:45:00,87203.58,87328.41,97,1455,1.560097486918922,0.1431477927855695,True,False,972.3999999999942,-2056.9400000000023,1.1150918345324747,-2.358779306996344,1.1150918345324747,2.3587793069963436,96,11,1455,180,same_bar,0,0.0,0.0,87.0,15,15.0,15.0,1320.0,87,1305,0.8969072164948454,80,1200,-1.1110837738384243
632,long,Long1,1,0,TP L1,2025-12-17 05:30:00,2025-12-17 15:00:00,86488.06999999999,90196.46,38,570,123.92689090703315,4.28774743152438,True,False,3877.780000000013,-249.1599999999889,4.483601033067351,-0.2880859753258327,4.483601033067351,0.28808597532583274,37,17,570,270,same_bar,0,0.0,,1.0,15,15.0,,30.0,4,60,0.10526315789473684,3,45,-0.10369060148987808
633,long,Long1,1,0,MFEProtect L1,2025-12-17 19:15:00,2025-12-18 01:00:00,85709.0,85961.96,23,345,7.616478215805036,0.2951382001890268,True,False,722.1399999999994,-264.2899999999936,0.8425486238318023,-0.3083573487031625,0.8425486238318023,0.30835734870316256,11,0,180,15,same_bar,0,0.0,,1.0,15,15.0,,30.0,2,30,0.08695652173913043,1,15,-0.05331412103746214
634,long,Long1,1,0,MFEProtect L1,2025-12-18 20:00:00,2025-12-18 21:30:00,85151.49,85315.83,6,90,4.616302343083196,0.1929972100312094,True,False,684.4099999999889,-592.2799999999988,0.8037557534225048,-0.6955603477989626,0.8037557534225048,0.6955603477989626,5,3,90,60,same_bar,0,0.0,2.0,5.0,15,15.0,45.0,90.0,3,45,0.5,3,45,-0.34409654291820413
635,short,Short1,1,0,MFEProtect S1,2025-12-19 11:15:00,2025-12-19 14:30:00,88281.56,88501.81,13,195,-8.402731160569152,-0.2488649667164999,False,True,766.9700000000012,-270.6100000000006,0.8687771262764287,-0.3065306050323539,0.8687771262764287,0.30653060503235396,12,12,195,195,same_bar,0,0.0,,8.0,15,15.0,,135.0,2,30,0.15384615384615385,1,15,-0.12822043470912536
636,short,Short1,1,0,Exit S1,2025-12-22 08:30:00,2025-12-26 07:15:00,89746.37,89477.1908,379,5685,7.7641085933058385,0.3008355510419003,True,False,3326.369999999996,-841.8600000000006,3.706411746792651,-0.9380435108406064,3.706411746792651,0.9380435108406063,215,15,3240,240,same_bar,0,0.0,14.0,0.0,15,15.0,225.0,15.0,21,315,0.055408970976253295,18,270,-0.24928664444669696
637,short,Short1,1,0,Exit S1,2025-12-29 03:15:00,2025-12-30 16:15:00,89481.39,89213.00574,148,2220,7.767643840534915,0.3008353521707141,True,False,2674.8899999999994,-924.6900000000024,2.9893254899147177,-1.0333880597965703,2.9893254899147177,1.0333880597965703,35,4,540,75,adverse,0,18.0,0.0,24.0,15,285.0,15.0,375.0,23,345,0.1554054054054054,23,345,-0.4473385835967617
638,short,Short1,1,0,MFEProtect S1,2026-01-02 10:45:00,2026-01-02 14:45:00,89666.26,89580.03,16,240,1.7718596490855292,0.0962602937284007,True,False,1206.2999999999884,-468.7400000000053,1.345322086590863,-0.5227607351973923,1.345322086590863,0.5227607351973923,14,15,225,240,same_bar,0,0.0,15.0,12.0,15,15.0,240.0,195.0,0,0,0.0,0,0,0.0
639,short,Short1,1,0,MFEProtect S1,2026-01-02 17:45:00,2026-01-02 22:00:00,90370.49,90124.03,17,255,6.970360393747524,0.2734675757398053,True,False,818.3100000000122,-185.5,0.9055057685313116,-0.205266121717388,0.9055057685313117,0.20526612171738803,3,0,60,15,same_bar,0,0.0,,3.0,15,15.0,,60.0,0,0,0.0,0,0,0.0
640,short,Short1,1,0,NoProgress S1,2026-01-03 21:00:00,2026-01-04 21:00:00,90361.47,91360.04,96,1440,-33.61091102148745,-1.0930052132201218,False,True,0.0,-1448.5299999999988,0.0,-1.6030394370520962,0.0,1.6030394370520962,0,35,15,540,adverse,0,,11.0,,15,,180.0,,96,1440,1.0,96,1440,-0.9542349512094761
641,short,Short1,1,0,NoProgress S1,2026-01-05 00:15:00,2026-01-06 00:15:00,91847.35,93807.74,96,1440,-63.77947405908089,-2.0897955755036834,False,True,136.99000000000524,-2941.729999999996,0.1491496488467062,-3.2028468975969324,0.14914964884670623,3.2028468975969324,0,79,15,1200,same_bar,0,0.0,1.0,,15,15.0,30.0,,96,1440,1.0,96,1440,-1.5354990735533771
642,short,Short1,1,0,MFEProtect S1,2026-01-06 11:30:00,2026-01-06 21:30:00,93804.27,93621.0,40,600,4.66313059229737,0.1957573621302888,True,False,2541.3300000000017,-640.1699999999983,2.709183707735268,-0.6824529416411409,2.709183707735268,0.6824529416411409,25,10,390,165,same_bar,0,0.0,10.0,18.0,15,15.0,165.0,285.0,11,165,0.275,6,90,-0.1694834651692552
643,long,Long1,1,0,MFEProtect L1,2026-01-07 19:15:00,2026-01-08 02:30:00,90909.03,90893.59,29,435,-1.549773524725328,-0.0169840113792951,False,True,778.9600000000064,-130.70999999999185,0.8568565740939118,-0.1437810963333256,0.8568565740939118,0.1437810963333256,23,3,360,60,same_bar,0,0.0,,12.0,15,15.0,,195.0,2,30,0.06896551724137931,1,15,-0.01284800860816282
644,long,Long1,1,0,MFEProtect L1,2026-01-08 06:30:00,2026-01-08 20:15:00,90376.98,90593.22,55,825,2.971280317951194,0.2392644675668576,True,False,1092.020000000004,-1065.979999999996,1.208294413024206,-1.179481766263927,1.208294413024206,1.179481766263927,45,32,690,495,adverse,0,3.0,0.0,7.0,15,60.0,15.0,120.0,28,420,0.509090909090909,17,255,-0.37281064271011877
645,long,Long1,1,0,MFEProtect L1,2026-01-09 09:00:00,2026-01-09 14:00:00,90158.12,90343.83,20,300,4.970312388055987,0.2059825559805439,True,False,780.5,-97.05999999999769,0.8657012812600796,-0.1076553060334417,0.8657012812600796,0.10765530603344178,17,0,270,15,same_bar,0,0.0,,8.0,15,15.0,,135.0,0,0,0.0,0,0,0.0
646,short,Short1,1,0,MFEProtect S1,2026-01-12 03:15:00,2026-01-12 16:15:00,92381.87,92217.65,52,780,4.149933540269294,0.1780787083600632,True,False,2253.429999999993,-68.7100000000064,2.439255667805808,-0.0743760653470279,2.4392556678058077,0.07437606534702795,43,0,660,15,same_bar,0,0.0,,1.0,15,15.0,,30.0,0,0,0.0,0,0,0.0
647,short,Short2,2,0,MFEProtect S2,2026-01-13 22:15:00,2026-01-14 07:00:00,95316.74,95043.03,35,525,14.64232251700394,0.2879853472685045,True,False,757.4600000000064,-791.2299999999959,0.7946767797555879,-0.8301060233490948,0.7946767797555879,0.8301060233490948,32,2,495,45,same_bar,0,0.0,1.0,30.0,15,15.0,30.0,465.0,19,285,0.5428571428571428,10,150,-0.1984033223832057
648,short,Short1,1,0,NoProgress S1,2026-01-13 16:00:00,2026-01-14 16:00:00,93289.38,97374.5,96,1440,-129.25882017573224,-4.195266727942116,False,True,211.07000000000696,-4180.3399999999965,0.2262529775629412,-4.48104596686139,0.22625297756294124,4.48104596686139,0,95,15,1440,same_bar,0,0.0,2.0,,15,15.0,45.0,,94,1410,0.9791666666666666,89,1335,-1.8629583993649945
649,short,Short1,1,0,MFEProtect S1,2026-01-14 16:15:00,2026-01-14 19:00:00,97248.34,96994.14,11,165,3.273094037403638,0.2620776884046716,True,False,1001.7799999999988,-528.6600000000035,1.0301255527857842,-0.5436185337456696,1.0301255527857842,0.5436185337456696,9,3,150,60,same_bar,0,0.0,3.0,6.0,15,15.0,60.0,105.0,4,60,0.36363636363636365,4,60,-0.2664287123050113
650,short,Short1,1,0,MFEProtect S1,2026-01-15 09:45:00,2026-01-15 16:30:00,97040.72,96793.55,27,405,3.176621711013345,0.2553579241592052,True,False,1604.8099999999977,-124.30999999999769,1.6537490653408151,-0.1281008632252498,1.6537490653408153,0.12810086322524983,23,16,360,255,same_bar,0,0.0,,8.0,15,15.0,,135.0,1,15,0.037037037037037035,1,15,-0.10155530585511663
651,long,Long1,1,0,MFEProtect L1,2026-01-19 00:15:00,2026-01-19 22:00:00,92638.39,92850.16,87,1305,2.795546911054528,0.2285985324226747,True,False,781.6100000000006,-390.4199999999983,0.8437214852287487,-0.4214451481723703,0.8437214852287487,0.4214451481723703,65,5,990,90,same_bar,0,0.0,,31.0,15,15.0,,480.0,17,255,0.19540229885057472,8,120,-0.08795997629314783
652,long,Long1,1,0,NoProgress L1,2026-01-20 02:15:00,2026-01-21 02:15:00,92494.62,89117.01,96,1440,-107.07697138513554,-3.6516826600293095,False,True,202.61000000000055,-4598.639999999999,0.2190505782930949,-4.971791872867849,0.2190505782930949,4.971791872867849,1,83,30,1260,same_bar,0,0.0,9.0,,15,15.0,150.0,,94,1410,0.9791666666666666,94,1410,-2.214871547422534
653,long,Long2,2,0,MFEProtect L2,2026-01-20 17:45:00,2026-01-21 15:15:00,89775.49,90013.49,86,1290,13.224826387836034,0.2651057655046029,True,False,798.5099999999948,-1879.5100000000093,0.8894521210633267,-2.093566963544292,0.8894521210633267,2.093566963544292,85,21,1290,330,same_bar,0,0.0,6.0,84.0,15,15.0,105.0,1275.0,77,1155,0.8953488372093024,33,495,-0.6391240562950518
654,long,Long1,1,0,Exit L1,2026-01-21 18:15:00,2026-01-25 08:30:00,88015.7,88279.68701,345,5175,3.8060251517998567,0.2999317280894198,True,False,3209.290000000008,-68.91000000000349,3.646269926842607,-0.0782928500256244,3.646269926842607,0.0782928500256244,188,0,2835,15,same_bar,0,0.0,,1.0,15,15.0,,30.0,0,0,0.0,0,0,0.0
655,long,Long2,2,0,Exit L2,2026-01-21 18:15:00,2026-01-25 08:30:00,88015.7,88279.68701,345,5175,15.22355202047973,0.2999317280894198,True,False,3209.290000000008,-68.91000000000349,3.646269926842607,-0.0782928500256244,3.646269926842607,0.0782928500256244,188,0,2835,15,same_bar,0,0.0,,1.0,15,15.0,,30.0,0,0,0.0,0,0,0.0
656,long,Long1,1,0,MFEProtect L1,2026-01-25 17:15:00,2026-01-26 15:30:00,87888.63,87476.57,89,1335,-14.577853954640146,-0.4688433532300973,False,True,971.3699999999952,-1813.9100000000035,1.1052282872084769,-2.0638733360617905,1.1052282872084767,2.0638733360617905,87,22,1320,345,same_bar,0,0.0,3.0,59.0,15,15.0,60.0,900.0,64,960,0.7191011235955056,33,495,-0.6953633393762131
657,short,Short1,1,0,MFEProtect S1,2026-01-28 12:00:00,2026-01-28 16:15:00,89928.83,89748.95999999999,17,255,4.7345947006100095,0.2004145786201894,True,False,1024.2200000000012,-559.1699999999983,1.1389228571082275,-0.6217916990580198,1.1389228571082277,0.6217916990580198,12,5,195,90,same_bar,0,0.0,5.0,10.0,15,15.0,90.0,165.0,7,105,0.4117647058823529,7,105,-0.26226294726618654
658,long,Long1,1,0,OutsideStop Long1,2026-01-29 15:15:00,2026-01-30 02:00:00,85454.9,81900.5,43,645,-60.521619311702224,-4.159386998287983,False,True,183.40000000000876,-4336.899999999994,0.214616130847978,-5.075074688519903,0.214616130847978,5.075074688519903,7,40,120,615,same_bar,0,0.0,0.0,,15,15.0,15.0,,43,645,1.0,43,645,-1.4367858993321223
659,long,Long2,2,0,OutsideStop Long2,2026-01-29 21:00:00,2026-01-30 02:00:00,84427.23,81900.5,20,300,-174.5540682768368,-2.992790359224151,False,True,310.4600000000064,-3309.229999999996,0.3677249626690422,-3.919624035989332,0.3677249626690422,3.9196240359893317,9,17,150,270,adverse,0,1.0,15.0,,15,30.0,240.0,,10,150,0.5,8,120,-0.9797005065782637
660,long,Long1,1,0,OutsideStop Long1,2026-01-31 07:45:00,2026-01-31 17:15:00,83546.84,79120.07,38,570,-75.687422243413,-5.298548694361138,False,True,82.24000000000524,-5386.940000000002,0.0984357996065503,-6.447808199568053,0.09843579960655034,6.447808199568053,0,36,15,555,same_bar,0,0.0,1.0,,15,15.0,30.0,,38,570,1.0,38,570,-1.5696681740383382
661,short,TrendShort,0,-1,Reverse to RevLong,2026-01-31 18:15:00,2026-01-31 18:30:00,78436.91,77540.31,1,15,156.34545620591146,1.1563017996703897,True,False,2717.0100000000093,-292.5199999999895,3.463943186951155,-0.3729366697387614,3.463943186951155,0.3729366697387614,0,0,15,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
662,long,RevLong,0,2,Reverse Stop,2026-01-31 18:30:00,2026-02-02 04:30:00,77540.31,76481.9,136,2040,-199.89638847426403,-1.364980356668688,False,True,1883.6900000000023,-2936.3099999999977,2.429304190297927,-3.786817463071785,2.429304190297927,3.786817463071785,22,131,345,1980,same_bar,0,0.0,0.0,0.0,15,15.0,15.0,15.0,40,600,0.29411764705882354,17,255,-0.829505324391917
663,long,Long1,1,0,MFEProtect L1,2026-02-03 03:00:00,2026-02-03 05:45:00,78021.56,78240.42,11,165,6.874439112570999,0.2805122071386501,True,False,978.4300000000076,-233.39999999999415,1.2540508033933282,-0.299148081632813,1.2540508033933282,0.299148081632813,5,0,90,15,same_bar,0,0.0,,1.0,15,15.0,,30.0,0,0,0.0,0,0,0.0
664,long,Long2,2,0,MFEProtect L2,2026-02-03 19:45:00,2026-02-04 13:45:00,74935.03,74866.97,72,1080,-7.101122011959873,-0.0908253456360808,False,True,2036.4900000000048,-348.49000000000524,2.717674230596832,-0.4650561960140741,2.717674230596832,0.4650561960140741,30,1,465,30,same_bar,0,0.0,,1.0,15,15.0,,30.0,2,30,0.027777777777777776,1,15,-0.19612990079539427
665,long,Long1,1,0,NoProgress L1,2026-02-03 16:30:00,2026-02-04 16:30:00,76753.48,73112.99,96,1440,-134.42731568534123,-4.74309438477577,False,True,218.04000000000812,-3807.979999999996,0.2840783245267943,-4.961312503354892,0.2840783245267943,4.9613125033548915,43,9,660,150,same_bar,0,0.0,1.0,,15,15.0,30.0,,95,1425,0.9895833333333334,78,1170,-1.2272433771081073
666,long,Long1,1,0,OutsideStop Long1,2026-02-04 16:45:00,2026-02-04 17:45:00,73636.04,72576.05,4,60,-20.538469865740478,-1.4394989192791918,False,True,227.88000000000463,-1467.0399999999936,0.3094680267977537,-1.9922852994267397,0.30946802679775376,1.9922852994267395,1,2,30,45,same_bar,0,0.0,0.0,,15,15.0,15.0,,4,60,1.0,4,60,-1.0580620576554567
667,long,Long1,1,0,MFEProtect L1,2026-02-04 21:45:00,2026-02-04 22:30:00,72800.02,72792.8,3,45,-0.6383667540161226,-0.0099175796929751,False,True,879.9799999999959,-912.020000000004,1.2087634041858724,-1.2527743811059449,1.2087634041858724,1.2527743811059449,1,0,30,15,same_bar,0,0.0,0.0,1.0,15,15.0,15.0,30.0,2,30,0.6666666666666666,1,15,-0.32662078938990313
668,long,Long1,1,0,OutsideStop Long1,2026-02-05 03:00:00,2026-02-05 03:45:00,71525.55,71223.22,3,45,-6.374745615286671,-0.4226881163444385,False,True,242.4499999999971,-372.7700000000041,0.3389697807287005,-0.5211704069385052,0.33896978072870054,0.5211704069385052,0,2,15,45,same_bar,0,0.0,2.0,,15,15.0,45.0,,3,45,1.0,3,45,-0.18259209471301144
669,short,TrendShort,0,-1,MFEProtect TrendShort,2026-02-05 04:15:00,2026-02-05 06:30:00,71028.29000000001,70884.6,9,135,23.11829637995508,0.2027097564210045,True,False,888.2900000000081,-371.7099999999919,1.250614367880753,-0.5233266913788743,1.250614367880753,0.5233266913788743,3,0,60,15,same_bar,0,0.0,0.0,2.0,15,15.0,15.0,45.0,1,15,0.1111111111111111,1,15,-0.4597041544995406
670,short,TrendShort,0,-1,MFEProtect TrendShort,2026-02-05 11:30:00,2026-02-05 14:30:00,70493.68000000001,70436.03,12,180,6.37380406916159,0.0818473159262422,True,False,1330.6800000000076,-378.359999999986,1.887658581592006,-0.5367289663413599,1.887658581592006,0.5367289663413599,2,11,45,180,same_bar,0,0.0,11.0,1.0,15,15.0,180.0,30.0,0,0,0.0,0,0,0.0
671,short,TrendShort,0,-1,Reverse to RevLong,2026-02-05 17:30:00,2026-02-06 00:00:00,67109.9,60255.68,26,390,1416.6987942568048,11.37522636870083,True,False,7009.899999999994,-230.10000000000585,10.445403733279283,-0.3428704259729277,10.445403733279285,0.3428704259729277,25,0,390,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
672,long,RevLong,0,2,Reverse TP Channel,2026-02-06 00:00:00,2026-02-07 16:00:00,60255.68,69753.15756308712,160,2400,2410.1073512332323,15.761962296479147,True,False,11495.65,-255.6800000000003,19.078118444601408,-0.4243251424595993,19.078118444601408,0.4243251424595993,91,0,1380,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
673,short,Short2,2,0,MFEProtect S2,2026-02-08 13:30:00,2026-02-08 18:30:00,71221.98,71308.01,20,300,-11.110182875696564,-0.1206456329380101,False,True,970.6499999999942,-332.9700000000012,1.3628517488561736,-0.4675101703154015,1.3628517488561736,0.46751017031540154,12,1,195,30,adverse,0,2.0,,6.0,15,45.0,,105.0,6,90,0.3,3,45,-0.17354427196025016
674,short,Short1,1,0,Exit S1,2026-02-08 09:00:00,2026-02-09 16:45:00,70403.36,70192.20982999999,127,1905,4.681458167477138,0.3008170999479809,True,False,2095.3600000000006,-1868.050000000003,2.9762215894241417,-2.653353476311362,2.9762215894241417,2.653353476311362,115,55,1740,840,same_bar,0,0.0,8.0,4.0,15,15.0,135.0,75.0,81,1215,0.6377952755905512,51,765,-0.724178575259357
675,long,Long1,1,0,MFEProtect L1,2026-02-10 12:00:00,2026-02-10 14:30:00,68636.51,68229.62,10,150,-22.27985208310413,-0.5928186033934413,False,True,954.6900000000024,-836.5099999999948,1.390936106745524,-1.218753692459006,1.3909361067455241,1.2187536924590059,8,9,135,150,same_bar,0,0.0,9.0,5.0,15,15.0,150.0,90.0,4,60,0.4,3,45,-0.19978798455806412
676,long,Long2,2,0,MFEProtect L2,2026-02-11 07:15:00,2026-02-11 14:45:00,67006.01,66584.57,30,450,-46.85905786464097,-0.6289585068563031,False,True,1828.3300000000015,-636.5199999999895,2.728605986239148,-0.9499446392942804,2.7286059862391476,0.9499446392942805,26,13,405,210,same_bar,0,0.0,10.0,19.0,15,15.0,165.0,300.0,16,240,0.5333333333333333,12,180,-0.250133346247592
677,long,Long1,1,0,NoProgress L1,2026-02-11 03:30:00,2026-02-12 03:30:00,68427.66,67496.46,96,1440,-49.42595991886491,-1.360853198838008,False,True,406.679999999993,-2671.6600000000035,0.594321068410045,-3.904356805420503,0.594321068410045,3.904356805420503,41,45,630,690,same_bar,0,0.0,1.0,41.0,15,15.0,30.0,630.0,95,1425,0.9895833333333334,54,810,-1.8078861830527573
678,long,Long1,1,0,MFEProtect L1,2026-02-12 05:15:00,2026-02-12 16:00:00,66877.04,66558.38,43,645,-9.015719594857272,-0.4764863995176616,False,True,1533.4800000000105,-377.0399999999936,2.292984258872717,-0.5637809328881686,2.292984258872717,0.5637809328881686,34,42,525,645,same_bar,0,0.0,42.0,2.0,15,15.0,645.0,45.0,1,15,0.023255813953488372,1,15,-0.47644154107298053
679,long,Long1,1,0,TP L1,2026-02-12 20:30:00,2026-02-13 15:15:00,65546.70999999999,68895.85,75,1125,89.20299939226307,5.109547069563081,True,False,3353.220000000001,-331.6499999999942,5.115771638271397,-0.5059750519896333,5.115771638271397,0.5059750519896333,74,0,1125,15,same_bar,0,0.0,0.0,4.0,15,15.0,15.0,75.0,1,15,0.013333333333333334,1,15,-0.18025313551205402
680,long,Long2,2,0,TP L2,2026-02-12 20:30:00,2026-02-14 11:30:00,65546.70999999999,70310.56,156,2340,508.5844437110696,7.267870500289031,True,False,4941.290000000008,-331.6499999999942,7.5385782139179955,-0.5059750519896333,7.5385782139179955,0.5059750519896333,154,0,2325,15,same_bar,0,0.0,0.0,4.0,15,15.0,15.0,75.0,1,15,0.00641025641025641,1,15,-0.18025313551205402
681,short,Short2,2,0,MFEProtect S2,2026-02-15 08:00:00,2026-02-15 09:00:00,70741.79000000001,70582.04,4,60,13.800769058546011,0.2263323644372095,True,False,559.4800000000105,-89.47999999999593,0.7908762274746094,-0.1264881762251081,0.7908762274746094,0.12648817622510813,1,0,30,15,same_bar,0,0.0,,1.0,15,15.0,,30.0,0,0,0.0,0,0,0.0
682,short,Short1,1,0,Exit S1,2026-02-15 04:15:00,2026-02-16 13:00:00,70198.14,69987.60549,131,1965,4.800713310834172,0.3008168496778651,True,False,2198.1399999999994,-784.8600000000006,3.13133652828978,-1.118063811947155,3.13133652828978,1.118063811947155,58,14,885,225,same_bar,0,0.0,11.0,33.0,15,15.0,180.0,510.0,32,480,0.24427480916030533,31,465,-0.32312688413112034
